employer_id,employer_name,industry,sub_industry,company_size_band,hq_city,hq_state,hq_country,website_url,linkedin_url,is_faang_company,is_non_profit,slu_partnership_type,slu_partnership_level,slu_partnership_status,slu_partnership_start_date,primary_contact_name,primary_contact_title,primary_contact_email,primary_contact_phone
b02c5ea5-7eb6-4625-89cc-11fc3a622d64,Employer 0585,Healthcare,Provider,Medium,New York,NY,USA,https://www.example585.com,https://www.linkedin.com/company/example-585,0,0,None,Bronze,Inactive,2024-07-23,Crystal Floyd,Recruiter,contact585@example.com,+16843759542
488ccf46-6e64-410e-8ceb-1bd076dfd212,Employer 0586,Retail,E-commerce,Large,New York,NY,USA,https://www.example586.com,https://www.linkedin.com/company/example-586,0,0,Hiring,Silver,Inactive,2023-12-10,Robert Bautista,Recruiter,contact586@example.com,+12417415406
08b9b48a-f2c9-4ae0-ad35-6b9041f5f656,Employer 0587,Consulting,IT Services,Large,St. Louis,MO,USA,https://www.example587.com,https://www.linkedin.com/company/example-587,0,1,Hiring,Silver,Prospect,2025-07-12,Shannon Jimenez,Recruiter,contact587@example.com,+13298116251
cc1ba962-bb8d-40af-9a9e-fde7b9366c48,Employer 0588,Consulting,IT Services,Small,Austin,TX,USA,https://www.example588.com,https://www.linkedin.com/company/example-588,0,0,None,Bronze,Prospect,2024-01-26,Yolanda Mcdonald,Recruiter,contact588@example.com,+16752855056
a8f82d26-e7a6-427e-bec6-ecadb73398f5,Employer 0589,Education,University,Small,Hyderabad,,India,https://www.example589.com,https://www.linkedin.com/company/example-589,0,0,Donor,Silver,Inactive,2024-01-29,Sylvia Crawford,Recruiter,contact589@example.com,+16999875279
4c1faf34-e0f1-4a02-9d6b-d8ff2987f4a2,Employer 0590,Consulting,IT Services,Enterprise,Austin,TX,USA,https://www.example590.com,https://www.linkedin.com/company/example-590,0,0,None,Bronze,Prospect,2024-06-21,Krystal Nelson,Recruiter,contact590@example.com,+13317963724
dbe98d54-0cb7-4324-8ca5-b0d7de8d3e48,Employer 0591,Consulting,IT Services,Large,St. Louis,MO,USA,https://www.example591.com,https://www.linkedin.com/company/example-591,0,0,Sponsorship,Silver,Prospect,2024-05-15,Sarah Scott,Recruiter,contact591@example.com,+14114449727
38794d5c-2311-47ac-add5-d536226a5483,Employer 0592,Education,University,Small,Seattle,WA,USA,https://www.example592.com,https://www.linkedin.com/company/example-592,0,0,Mentorship,Bronze,Active,2024-12-20,Alexandria Allen,Recruiter,contact592@example.com,+12167739942
2e578811-3d60-4821-a99e-072e094f13ae,Employer 0593,Education,University,Small,Austin,TX,USA,https://www.example593.com,https://www.linkedin.com/company/example-593,0,1,Donor,Gold,Active,2025-03-07,Veronica Moreno,Recruiter,contact593@example.com,+19512891233
600607b2-0110-4717-93a2-7dc62296c66c,Employer 0594,Healthcare,Provider,Small,Dallas,TX,USA,https://www.example594.com,https://www.linkedin.com/company/example-594,0,0,Academic,Silver,Prospect,2023-12-31,Anita Smith,Recruiter,contact594@example.com,+19622043160
fafafcd4-4409-4f0e-92da-51c54adf5ea1,Employer 0595,Healthcare,Provider,Enterprise,St. Louis,MO,USA,https://www.example595.com,https://www.linkedin.com/company/example-595,0,0,Mentorship,Gold,Inactive,2023-06-27,Hannah Sandoval,Recruiter,contact595@example.com,+18093269995
233c13ba-f78b-41b0-be1a-ce048dc9843e,Employer 0596,Consulting,IT Services,Enterprise,St. Louis,MO,USA,https://www.example596.com,https://www.linkedin.com/company/example-596,0,0,Academic,Bronze,Active,2024-06-24,Amy Baker,Recruiter,contact596@example.com,+12335848253
7874f65e-8ccb-4ee6-8339-6851d7df89fe,Employer 0597,Manufacturing,Industrial,Small,Austin,TX,USA,https://www.example597.com,https://www.linkedin.com/company/example-597,0,1,Mentorship,Bronze,Inactive,2024-01-02,Andrew Olson,Recruiter,contact597@example.com,+15693161580
bb96566b-d422-419b-97fe-fbf23c09864c,Employer 0598,Finance,Banking,Medium,St. Louis,MO,USA,https://www.example598.com,https://www.linkedin.com/company/example-598,0,0,Sponsorship,Silver,Inactive,2024-10-29,Jon Gomez,Recruiter,contact598@example.com,+15406431598
962f64cd-a8c6-4abb-a53a-8d021452d514,Employer 0599,Manufacturing,Industrial,Large,Chicago,IL,USA,https://www.example599.com,https://www.linkedin.com/company/example-599,0,0,Academic,Bronze,Prospect,2025-05-03,Benjamin Brown,Recruiter,contact599@example.com,+17224086260
724b0746-74cb-45d5-bedc-81a88fdd1896,Employer 0600,Retail,E-commerce,Large,Seattle,WA,USA,https://www.example600.com,https://www.linkedin.com/company/example-600,1,0,Donor,Gold,Prospect,2025-08-09,Evan Cain,Recruiter,contact600@example.com,+17758816252
0df69f9b-20e9-451f-9307-8388bc99f7aa,Employer 0601,Consulting,IT Services,Large,St. Louis,MO,USA,https://www.example601.com,https://www.linkedin.com/company/example-601,0,0,Mentorship,Gold,Prospect,2024-01-18,Tara Church,Recruiter,contact601@example.com,+13173401364
5e683232-4f57-4145-ad49-cebebead6c9e,Employer 0602,Finance,Banking,Medium,Dallas,TX,USA,https://www.example602.com,https://www.linkedin.com/company/example-602,0,0,None,Bronze,Inactive,2024-07-21,Raymond Bean,Recruiter,contact602@example.com,+18668989964
56f63d87-cdee-477b-b6b4-646169878500,Employer 0603,Consulting,IT Services,Large,Dallas,TX,USA,https://www.example603.com,https://www.linkedin.com/company/example-603,0,1,None,Bronze,Active,2025-01-25,Eric Nguyen,Recruiter,contact603@example.com,+13757769828
86df4c50-3d66-4fb8-874c-1a440d1e5b38,Employer 0604,Technology,Cloud/Software,Enterprise,San Jose,CA,USA,https://www.example604.com,https://www.linkedin.com/company/example-604,0,0,Mentorship,Bronze,Inactive,2023-05-10,David Ward,Recruiter,contact604@example.com,+13407988569
822888b4-a5b2-4138-a716-615c17f169a2,Employer 0605,Technology,Cloud/Software,Enterprise,Austin,TX,USA,https://www.example605.com,https://www.linkedin.com/company/example-605,0,0,Academic,Bronze,Active,2024-04-18,Annette Woods,Recruiter,contact605@example.com,+13929818733
e22e70c8-a44a-44ee-9c19-5f5485a1b170,Employer 0606,Retail,E-commerce,Enterprise,Chicago,IL,USA,https://www.example606.com,https://www.linkedin.com/company/example-606,0,0,None,Gold,Active,2025-07-10,Timothy Douglas,Recruiter,contact606@example.com,+17896286281
be60ec6c-66ca-4191-806b-94d609e9d4c8,Employer 0607,Government,Public Sector,Medium,Seattle,WA,USA,https://www.example607.com,https://www.linkedin.com/company/example-607,0,1,Sponsorship,Gold,Inactive,2023-05-23,Mark Pierce,Recruiter,contact607@example.com,+17055057428
455eb755-21c4-4c52-96d1-a22c075b7d3a,Employer 0608,Retail,E-commerce,Enterprise,Seattle,WA,USA,https://www.example608.com,https://www.linkedin.com/company/example-608,0,0,Sponsorship,Gold,Active,2025-08-27,Stephen Mcpherson,Recruiter,contact608@example.com,+13467906288
b6534e45-209f-4455-a349-146c6bb30841,Employer 0609,Government,Public Sector,Small,Hyderabad,,India,https://www.example609.com,https://www.linkedin.com/company/example-609,0,0,None,Gold,Inactive,2024-08-04,Andrea Anderson,Recruiter,contact609@example.com,+18184714937
15063681-d191-41b1-bfc5-c4fdef131a15,Employer 0610,Education,University,Large,Hyderabad,,India,https://www.example610.com,https://www.linkedin.com/company/example-610,0,0,None,Bronze,Prospect,2023-09-27,Stephen Ford,Recruiter,contact610@example.com,+12816353018
a7665139-c52b-41f5-99fa-d2d7259d4e59,Employer 0611,Consulting,IT Services,Medium,Austin,TX,USA,https://www.example611.com,https://www.linkedin.com/company/example-611,0,0,Donor,Gold,Prospect,2023-12-28,John Hawkins,Recruiter,contact611@example.com,+14558843483
baf0348d-4d7c-4e75-910d-9f87f1a02734,Employer 0612,Government,Public Sector,Small,Dallas,TX,USA,https://www.example612.com,https://www.linkedin.com/company/example-612,0,0,Hiring,Silver,Prospect,2024-03-30,Bruce Fisher,Recruiter,contact612@example.com,+12834567152
2599a117-8d00-427d-a1c1-a10b45192a61,Employer 0613,Manufacturing,Industrial,Small,St. Louis,MO,USA,https://www.example613.com,https://www.linkedin.com/company/example-613,0,1,Hiring,Bronze,Inactive,2023-10-21,Scott Perry,Recruiter,contact613@example.com,+16762459111
658c4a90-1740-46be-9e26-bcfa2c38b3c9,Employer 0614,Technology,Cloud/Software,Large,Hyderabad,,India,https://www.example614.com,https://www.linkedin.com/company/example-614,0,0,Sponsorship,Silver,Inactive,2024-12-16,Ivan King,Recruiter,contact614@example.com,+13694975699
c75f6a07-1c0e-43be-87fc-1a1bed119a05,Employer 0615,Technology,Cloud/Software,Small,Austin,TX,USA,https://www.example615.com,https://www.linkedin.com/company/example-615,0,0,Sponsorship,Bronze,Active,2024-06-17,Roberta Wilcox,Recruiter,contact615@example.com,+15489968509
c667aec2-bb8a-4fe4-a8a2-b523406c7735,Employer 0616,Government,Public Sector,Enterprise,San Jose,CA,USA,https://www.example616.com,https://www.linkedin.com/company/example-616,0,0,Hiring,Gold,Inactive,2024-09-20,Matthew Aguilar,Recruiter,contact616@example.com,+18096071187
f5935295-374e-4038-bc1a-d56185cfa3d2,Employer 0617,Government,Public Sector,Medium,New York,NY,USA,https://www.example617.com,https://www.linkedin.com/company/example-617,0,1,Donor,Gold,Prospect,2024-06-22,Rachel Long,Recruiter,contact617@example.com,+12126767052
69c231ba-d6d6-4cbf-b78d-7f5dc04415c0,Employer 0618,Technology,Cloud/Software,Large,Hyderabad,,India,https://www.example618.com,https://www.linkedin.com/company/example-618,0,0,Hiring,Silver,Inactive,2025-08-21,Kelsey Horn,Recruiter,contact618@example.com,+16987011924
c399a8de-f9c7-4bbf-a3ef-a95836629ac5,Employer 0619,Technology,Cloud/Software,Small,Austin,TX,USA,https://www.example619.com,https://www.linkedin.com/company/example-619,0,0,Mentorship,Silver,Inactive,2025-05-24,Lance Hawkins,Recruiter,contact619@example.com,+15895306767
3f7bb585-df5d-4924-b6fd-1e4bee2114e5,Employer 0620,Technology,Cloud/Software,Enterprise,Dallas,TX,USA,https://www.example620.com,https://www.linkedin.com/company/example-620,0,0,Donor,Gold,Inactive,2023-05-10,Lauren Webb,Recruiter,contact620@example.com,+16485145686
0862c862-f493-4d2b-b55f-7b0dedfadee7,Employer 0621,Retail,E-commerce,Enterprise,Hyderabad,,India,https://www.example621.com,https://www.linkedin.com/company/example-621,0,0,None,Silver,Inactive,2024-07-15,Jared Roberts,Recruiter,contact621@example.com,+13699159673
716313f9-88a1-4323-8209-a64d8f746765,Employer 0622,Education,University,Small,Chicago,IL,USA,https://www.example622.com,https://www.linkedin.com/company/example-622,0,0,Donor,Silver,Active,2023-11-14,Gary Camacho,Recruiter,contact622@example.com,+19576588164
e1cf9b40-9563-4426-a79c-d2f07febf55a,Employer 0623,Healthcare,Provider,Large,San Jose,CA,USA,https://www.example623.com,https://www.linkedin.com/company/example-623,0,1,None,Gold,Inactive,2024-12-23,Lacey Williams,Recruiter,contact623@example.com,+18838609642
9ed69595-a672-4770-8655-c3167faa1ca4,Employer 0624,Government,Public Sector,Large,Chicago,IL,USA,https://www.example624.com,https://www.linkedin.com/company/example-624,0,0,Sponsorship,Silver,Prospect,2024-08-13,Rebecca Brown,Recruiter,contact624@example.com,+13352704392
b3cf462f-95d6-4931-a9e1-932dab5fd46d,Employer 0625,Retail,E-commerce,Small,St. Louis,MO,USA,https://www.example625.com,https://www.linkedin.com/company/example-625,0,0,Sponsorship,Bronze,Prospect,2023-09-06,Diana Dennis,Recruiter,contact625@example.com,+12486247393
5560a29a-3378-4f03-af34-1e1b61834370,Employer 0626,Consulting,IT Services,Large,Hyderabad,,India,https://www.example626.com,https://www.linkedin.com/company/example-626,0,0,Donor,Bronze,Prospect,2024-08-27,James Chan,Recruiter,contact626@example.com,+18194005821
cede3912-381e-4f26-accf-0006e599da4c,Employer 0627,Government,Public Sector,Large,Austin,TX,USA,https://www.example627.com,https://www.linkedin.com/company/example-627,0,1,None,Bronze,Inactive,2025-07-04,Lauren Young,Recruiter,contact627@example.com,+14786599750
e3e4ee12-bc75-474e-8358-8901fd5cad65,Employer 0628,Healthcare,Provider,Large,Dallas,TX,USA,https://www.example628.com,https://www.linkedin.com/company/example-628,0,0,Hiring,Silver,Active,2024-01-05,Belinda Sanchez,Recruiter,contact628@example.com,+18326534280
29052fe7-6ad7-44c4-85f5-f46f7968b024,Employer 0629,Education,University,Large,Austin,TX,USA,https://www.example629.com,https://www.linkedin.com/company/example-629,0,0,Hiring,Bronze,Prospect,2025-08-09,Michael Mckinney,Recruiter,contact629@example.com,+16272736836
65e77d04-dc51-48c4-923c-ce09b572b0ae,Employer 0630,Consulting,IT Services,Small,Hyderabad,,India,https://www.example630.com,https://www.linkedin.com/company/example-630,0,0,Academic,Silver,Inactive,2023-07-21,Taylor Barrett,Recruiter,contact630@example.com,+15639329935
8db68cf4-d479-457d-a644-81395b802b0f,Employer 0631,Government,Public Sector,Medium,New York,NY,USA,https://www.example631.com,https://www.linkedin.com/company/example-631,0,0,Donor,Bronze,Prospect,2024-11-29,Edward Moreno,Recruiter,contact631@example.com,+18265276154
0dd311fb-ba53-4d02-bf5b-93cf79a3c5a8,Employer 0632,Technology,Cloud/Software,Medium,Dallas,TX,USA,https://www.example632.com,https://www.linkedin.com/company/example-632,0,0,Academic,Silver,Active,2024-02-25,James Wright,Recruiter,contact632@example.com,+16177545897
04ce6369-9e7e-4ecc-bb52-45475af33887,Employer 0633,Consulting,IT Services,Enterprise,Dallas,TX,USA,https://www.example633.com,https://www.linkedin.com/company/example-633,0,1,Academic,Silver,Prospect,2024-01-26,Michaela Parks,Recruiter,contact633@example.com,+16492022216
b5e52077-07d6-4ec2-a4cc-ebc12e58dd7b,Employer 0634,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example634.com,https://www.linkedin.com/company/example-634,0,0,Sponsorship,Gold,Active,2023-10-14,Ronald Mercado,Recruiter,contact634@example.com,+15327254606
889ed9f8-02ba-413c-8cb8-3e6667e1c3fc,Employer 0635,Consulting,IT Services,Small,Hyderabad,,India,https://www.example635.com,https://www.linkedin.com/company/example-635,0,0,None,Silver,Prospect,2024-10-14,Carly King,Recruiter,contact635@example.com,+12152892332
daef16af-d7ee-4a11-8bf0-5bf9eba374ad,Employer 0636,Healthcare,Provider,Enterprise,St. Louis,MO,USA,https://www.example636.com,https://www.linkedin.com/company/example-636,0,0,Sponsorship,Bronze,Inactive,2024-03-30,Victoria Dalton,Recruiter,contact636@example.com,+18296743090
1474e769-6794-40f5-a257-96c42f997422,Employer 0637,Manufacturing,Industrial,Enterprise,New York,NY,USA,https://www.example637.com,https://www.linkedin.com/company/example-637,0,1,Sponsorship,Silver,Prospect,2024-04-13,Brenda Coleman,Recruiter,contact637@example.com,+13583201136
40275f49-8137-4a40-9c8b-4828b1ffe381,Employer 0638,Retail,E-commerce,Small,Dallas,TX,USA,https://www.example638.com,https://www.linkedin.com/company/example-638,0,0,Donor,Silver,Prospect,2023-06-22,Jeffrey Hoffman,Recruiter,contact638@example.com,+13305943216
1c24a083-9479-455b-bb85-922b1d74941f,Employer 0639,Education,University,Medium,Dallas,TX,USA,https://www.example639.com,https://www.linkedin.com/company/example-639,0,0,Hiring,Silver,Prospect,2025-04-25,Jessica Schmidt,Recruiter,contact639@example.com,+19953979474
a24a3f67-0e4e-48d9-bbb8-84bcf885ae09,Employer 0640,Consulting,IT Services,Enterprise,Hyderabad,,India,https://www.example640.com,https://www.linkedin.com/company/example-640,0,0,Mentorship,Bronze,Active,2023-08-08,Daniel Brown,Recruiter,contact640@example.com,+12703524152
e61b1cdc-06e2-45dc-bca8-6cbd2c55c487,Employer 0641,Technology,Cloud/Software,Enterprise,St. Louis,MO,USA,https://www.example641.com,https://www.linkedin.com/company/example-641,0,0,Donor,Bronze,Inactive,2025-08-30,Steven Mcdaniel,Recruiter,contact641@example.com,+17507634748
fadbdf65-91d0-4e57-b9c8-b44a50c117f9,Employer 0642,Consulting,IT Services,Medium,St. Louis,MO,USA,https://www.example642.com,https://www.linkedin.com/company/example-642,0,0,Hiring,Gold,Active,2024-07-28,Chelsea Ramirez,Recruiter,contact642@example.com,+15313812675
7fdd6395-afc2-449c-96a0-8e5753e69efd,Employer 0643,Manufacturing,Industrial,Enterprise,Dallas,TX,USA,https://www.example643.com,https://www.linkedin.com/company/example-643,0,1,None,Gold,Active,2024-09-08,Alexis Harrington,Recruiter,contact643@example.com,+13054284880
e36644d0-10b5-43a6-88b1-50a2b2fe459d,Employer 0644,Retail,E-commerce,Enterprise,San Jose,CA,USA,https://www.example644.com,https://www.linkedin.com/company/example-644,0,0,Sponsorship,Gold,Prospect,2024-05-04,Betty Lopez,Recruiter,contact644@example.com,+13737668895
b48f83fb-875f-4c34-992b-28484e0261b9,Employer 0645,Finance,Banking,Medium,New York,NY,USA,https://www.example645.com,https://www.linkedin.com/company/example-645,0,0,Donor,Bronze,Active,2024-02-24,Shannon Stone,Recruiter,contact645@example.com,+13444766292
ab7d8e75-3ef2-4fdb-b4e6-8cf2e59da3e1,Employer 0646,Government,Public Sector,Medium,New York,NY,USA,https://www.example646.com,https://www.linkedin.com/company/example-646,0,0,Sponsorship,Silver,Active,2024-11-08,Katherine Glenn,Recruiter,contact646@example.com,+14106047927
14f54bfa-9ee5-4046-b237-38dc314a8c1f,Employer 0647,Education,University,Medium,Chicago,IL,USA,https://www.example647.com,https://www.linkedin.com/company/example-647,0,1,None,Gold,Active,2024-10-27,Joseph Rodriguez,Recruiter,contact647@example.com,+19199556431
8e4959d2-7233-4706-8abb-cdf168a1d6c2,Employer 0648,Consulting,IT Services,Large,San Jose,CA,USA,https://www.example648.com,https://www.linkedin.com/company/example-648,0,0,Academic,Silver,Active,2024-05-12,Daniel Weber,Recruiter,contact648@example.com,+16256927746
4dd52d07-6997-40d6-ba2b-67131fce4d6d,Employer 0649,Retail,E-commerce,Small,Chicago,IL,USA,https://www.example649.com,https://www.linkedin.com/company/example-649,0,0,Academic,Gold,Inactive,2023-06-25,Dana Smith,Recruiter,contact649@example.com,+14602263310
9b1ee27a-9320-4ea5-bfc0-b8269f48b4a3,Employer 0650,Finance,Banking,Enterprise,Hyderabad,,India,https://www.example650.com,https://www.linkedin.com/company/example-650,0,0,Hiring,Silver,Active,2025-03-08,Ashley Huffman,Recruiter,contact650@example.com,+16843117724
7b78e190-fccd-42bf-882f-a7fad8fedc3c,Employer 0651,Retail,E-commerce,Medium,Dallas,TX,USA,https://www.example651.com,https://www.linkedin.com/company/example-651,0,0,Sponsorship,Silver,Active,2024-09-19,Karina Murphy MD,Recruiter,contact651@example.com,+18979482413
ac34f8ed-2823-4704-9c68-d73410deab80,Employer 0652,Government,Public Sector,Enterprise,Hyderabad,,India,https://www.example652.com,https://www.linkedin.com/company/example-652,0,0,Academic,Gold,Active,2024-06-20,Charles Robertson,Recruiter,contact652@example.com,+12685804952
